config,algorithm,problem,suite,N,maxFE,run,seed,finishedFE,runtime,IGD,HV,Feasible_rate,file
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP14","LIR-CMOP",100,50000,3,228403,50060,217.2633,0.09763373838610201,0.5497625307023046,1,"CMOEA_AOP_Trace_LIRCMOP14_N100_FE50000_run3_seed228403.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP1","LIR-CMOP",100,50000,1,227101,50124,20.873,0.3026075264163069,0.1073746399237893,1,"CMOEA_AOP_Trace_LIRCMOP1_N100_FE50000_run1_seed227101.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP1","LIR-CMOP",100,50000,2,227102,50160,30.8607,0.293864723583775,0.1183164621856091,1,"CMOEA_AOP_Trace_LIRCMOP1_N100_FE50000_run2_seed227102.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP1","LIR-CMOP",100,50000,3,227103,50000,20.0908,0.3319655784698908,0.1015200557044374,1,"CMOEA_AOP_Trace_LIRCMOP1_N100_FE50000_run3_seed227103.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP2","LIR-CMOP",100,50000,1,227201,50208,21.0136,0.2526382965407639,0.2336445861500902,1,"CMOEA_AOP_Trace_LIRCMOP2_N100_FE50000_run1_seed227201.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP2","LIR-CMOP",100,50000,2,227202,50040,23.1145,0.07559044485967664,0.3160360523539812,1,"CMOEA_AOP_Trace_LIRCMOP2_N100_FE50000_run2_seed227202.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP2","LIR-CMOP",100,50000,3,227203,50022,19.4744,0.1446356591762452,0.2660393332341591,1,"CMOEA_AOP_Trace_LIRCMOP2_N100_FE50000_run3_seed227203.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP3","LIR-CMOP",100,50000,1,227301,50150,21.3876,0.2766693991039938,0.1060843866455181,1,"CMOEA_AOP_Trace_LIRCMOP3_N100_FE50000_run1_seed227301.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP3","LIR-CMOP",100,50000,2,227302,50068,20.2981,0.2422134570136306,0.1290959019524564,1,"CMOEA_AOP_Trace_LIRCMOP3_N100_FE50000_run2_seed227302.mat"
"s06_mechanism","CMOEA-AOP-Trace","LIRCMOP3","LIR-CMOP",100,50000,3,227303,50028,20.8502,0.2751139849974159,0.106158462873271,1,"CMOEA_AOP_Trace_LIRCMOP3_N100_FE50000_run3_seed227303.mat"
